post_catalog_id,post_tif,pre_catalog_id,pre_tif,min_xy,max_xy,x_coord,y_coord,label
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.621099,29.786414,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.62244,29.787178,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.621813,29.787453,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.880044,28.50329,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.619865,29.787713,Flooded / Blocked Road
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.617596,29.778411,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.628619,29.857398,Flooded / Blocked Road
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.629907,29.780546,Flooded / Blocked Road
105001000B95E100,3020021.tif,105001000B95E100,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)",-95.480672,29.772346,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.644188,29.768592,Flooded / Damaged Building
1040010032211E00,2110021.tif,1040010032211E00,2110021.tif,"(-96.943359375, 28.30078125)","(-96.85546875, 28.388671875)",-96.874911,28.373035,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.636653,29.769261,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.633431,29.770196,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.623091,29.768804,Flooded / Blocked Road
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.622216,29.784057,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.622667,29.782726,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.622254,29.781716,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.933556,28.511422,Flooded / Blocked Road
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.871697,28.791069,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.861564,28.787786,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.863211,28.752371,Trash Heap
105001000B95E100,3020203.tif,105001000B95E100,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)",-95.484317,30.022003,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.863554,28.752209,Flooded / Damaged Building
105001000B95E100,3020203.tif,105001000B95E100,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)",-95.500555,30.020242,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.860099,28.737311,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.871035,28.753989,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.897573,28.755734,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.088502,29.847561,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.869873,28.722223,Flooded / Damaged Building
105001000B95E200,3020130.tif,105001000B95E200,3020130.tif,"(-95.09765625, 29.70703125)","(-95.009765625, 29.794921875)",-95.077223,29.767686,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.882523,28.72084,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.080091,29.878037,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.080241,29.877497,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.083975,29.878381,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.074606,29.795435,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.078398,29.797837,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.080362,29.796771,Flooded / Damaged Building
105001000B95E200,3020310.tif,105001000B95E200,3020310.tif,"(-95.09765625, 29.8828125)","(-95.009765625, 29.970703125)",-95.08487,29.883781,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.887053,28.718363,Trash Heap
105001000B95E100,3020203.tif,105001000B95E100,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)",-95.45761,30.033117,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.094411,29.803568,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.095929,29.810108,Flooded / Damaged Building
105001000B95E200,3020301.tif,105001000B95E200,3020301.tif,"(-95.185546875, 29.8828125)","(-95.09765625, 29.970703125)",-95.098528,29.887874,Flooded / Damaged Building
105001000B95E200,3020301.tif,105001000B95E200,3020301.tif,"(-95.185546875, 29.8828125)","(-95.09765625, 29.970703125)",-95.103109,29.888902,Flooded / Damaged Building
105001000B95E100,3020203.tif,105001000B95E100,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)",-95.516989,30.00417,Flooded / Damaged Building
105001000B95E200,3020132.tif,105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)",-95.071065,29.814041,Flooded / Damaged Building
105001000B95E100,3020203.tif,105001000B95E100,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)",-95.518443,30.004765,Flooded / Damaged Building
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.320641,29.37564,Flooded / Damaged Building
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.319563,29.374836,Flooded / Damaged Building
105001000B95E200,3002231.tif,105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)",-95.323447,29.376299,Flooded / Damaged Building
105001000B95E100,3020203.tif,105001000B95E100,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)",-95.522831,30.001392,Flooded / Damaged Building
1040010032211E00,2110021.tif,1040010032211E00,2110021.tif,"(-96.943359375, 28.30078125)","(-96.85546875, 28.388671875)",-96.861175,28.36379,Flooded / Damaged Building
105001000B95E100,3020203.tif,105001000B95E100,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)",-95.531441,29.999269,Flooded / Blocked Road
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.921879,28.461911,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.923172,28.741458,Trash Heap
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.925894,28.722428,Flooded / Damaged Building
105001000B95E100,3020202.tif,105001000B95E100,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)",-95.542481,29.988063,Flooded / Blocked Road
105001000B95E100,3020202.tif,105001000B95E100,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)",-95.579125,29.986241,Flooded / Damaged Building
105001000B95E100,3020202.tif,105001000B95E100,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)",-95.583787,29.978291,Flooded / Blocked Road
105001000B95E100,3020202.tif,105001000B95E100,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)",-95.58109,29.981259,Flooded / Blocked Road
105001000B95E100,3020202.tif,105001000B95E100,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)",-95.583541,29.978541,Flooded / Damaged Building
105001000B95E100,3020202.tif,105001000B95E100,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)",-95.585623,29.976612,Flooded / Blocked Road
1040010032211E00,2112000.tif,1040010032211E00,2112000.tif,"(-97.03125, 28.828125)","(-96.943359375, 28.916015625)",-96.982218,28.841452,Flooded / Damaged Building
1040010032211E00,2112000.tif,1040010032211E00,2112000.tif,"(-97.03125, 28.828125)","(-96.943359375, 28.916015625)",-96.997579,28.837272,Flooded / Damaged Building
1040010032211E00,2110200.tif,1040010032211E00,2110200.tif,"(-97.03125, 28.4765625)","(-96.943359375, 28.564453125)",-96.948592,28.50372,Flooded / Damaged Building
1040010032211E00,2110200.tif,1040010032211E00,2110200.tif,"(-97.03125, 28.4765625)","(-96.943359375, 28.564453125)",-96.943743,28.55237,Flooded / Damaged Building
105001000B95E100,2131311.tif,105001000B95E100,2131311.tif,"(-95.712890625, 29.8828125)","(-95.625, 29.970703125)",-95.635401,29.966239,Flooded / Blocked Road
105001000B95E100,2131311.tif,105001000B95E100,2131311.tif,"(-95.712890625, 29.8828125)","(-95.625, 29.970703125)",-95.625112,29.965797,Flooded / Damaged Building
1040010032211E00,2110220.tif,1040010032211E00,2110220.tif,"(-97.03125, 28.65234375)","(-96.943359375, 28.740234375)",-96.976145,28.686463,Flooded / Blocked Road
105001000B95E200,3020320.tif,105001000B95E200,3020320.tif,"(-95.2734375, 30.05859375)","(-95.185546875, 30.146484375)",-95.271625,30.06028,Flooded / Damaged Building
105001000B95E200,3020122.tif,105001000B95E200,3020122.tif,"(-95.2734375, 29.794921875)","(-95.185546875, 29.8828125)",-95.249265,29.840798,Trash Heap
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.940161,28.781035,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.906145,28.783223,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630924,29.85957,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.63005,29.85957,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631857,29.858439,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630677,29.858146,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630903,29.858183,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631353,29.858476,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.63152,29.858569,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631621,29.8587,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.882048,28.492856,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.606173,29.762733,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630071,29.857893,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.875605,28.494834,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633445,29.855572,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630318,29.854297,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.862454,28.485834,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631788,29.855037,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632507,29.854892,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633901,29.85412,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633258,29.853459,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630302,29.852934,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.62924,29.859884,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.628714,29.860582,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.881093,28.504605,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.880296,28.50505,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.626863,29.86041,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.628859,29.859442,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.627641,29.858614,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.627292,29.85934,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.627609,29.85947,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.627727,29.859982,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.627282,29.859112,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.62659,29.859777,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.62601,29.860084,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.626702,29.859884,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.625485,29.860071,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.625742,29.860778,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.625908,29.858689,Flooded / Damaged Building
